[Tue May 12 11:53:10.352344 2015] [:error] [pid 4483] [client 127.0.0.1:46718] PHP Notice:  Undefined index: username in /var/www/html/dealer/Gateway/application/modules/account/controllers/LoginController.php on line 30
[Tue May 12 11:54:27.110987 2015] [:error] [pid 4433] [client 127.0.0.1:46723] PHP Parse error:  syntax error, unexpected '=>' (T_DOUBLE_ARROW) in /var/www/html/dealer/Gateway/application/modules/account/models/Account.php on line 15
[Tue May 12 11:54:52.126908 2015] [:error] [pid 4424] [client 127.0.0.1:46728] PHP Notice:  Undefined index: id_user in /var/www/html/dealer/Gateway/application/modules/account/controllers/LoginController.php on line 37
[Tue May 12 13:15:42.540013 2015] [:error] [pid 4424] [client 127.0.0.1:46872] PHP Notice:  Undefined index: id_user in /var/www/html/dealer/Gateway/application/modules/account/controllers/LoginController.php on line 39
[Tue May 12 13:27:51.428300 2015] [:error] [pid 5004] [client 127.0.0.1:46903] PHP Warning:  require_once(/var/www/html/dealer/Gateway/applicationAPP.php): failed to open stream: No such file or directory in /var/www/html/dealer/Gateway/public/index.php on line 18
[Tue May 12 13:27:51.428339 2015] [:error] [pid 5004] [client 127.0.0.1:46903] PHP Fatal error:  require_once(): Failed opening required '/var/www/html/dealer/Gateway/applicationAPP.php' (include_path='/var/www/html/dealer/Gateway/library:.:/usr/share/php:/usr/share/pear') in /var/www/html/dealer/Gateway/public/index.php on line 18
[Tue May 12 13:28:01.866848 2015] [:error] [pid 4433] [client 127.0.0.1:46905] PHP Warning:  require_once(/var/www/html/dealer/Gateway/application/APP.php): failed to open stream: No such file or directory in /var/www/html/dealer/Gateway/public/index.php on line 18
[Tue May 12 13:28:01.866873 2015] [:error] [pid 4433] [client 127.0.0.1:46905] PHP Fatal error:  require_once(): Failed opening required '/var/www/html/dealer/Gateway/application/APP.php' (include_path='/var/www/html/dealer/Gateway/library:.:/usr/share/php:/usr/share/pear') in /var/www/html/dealer/Gateway/public/index.php on line 18
[Tue May 12 13:28:50.238130 2015] [:error] [pid 4433] [client 127.0.0.1:46908] PHP Warning:  require_once(/var/www/html/dealer/Gateway/application/APP.php): failed to open stream: No such file or directory in /var/www/html/dealer/Gateway/public/index.php on line 18
[Tue May 12 13:28:50.238158 2015] [:error] [pid 4433] [client 127.0.0.1:46908] PHP Fatal error:  require_once(): Failed opening required '/var/www/html/dealer/Gateway/application/APP.php' (include_path='/var/www/html/dealer/Gateway/library:.:/usr/share/php:/usr/share/pear') in /var/www/html/dealer/Gateway/public/index.php on line 18
[Tue May 12 13:30:25.248285 2015] [:error] [pid 4424] [client 127.0.0.1:46913] PHP Fatal error:  Call to undefined method App::underscore() in /var/www/html/dealer/Gateway/application/App.php on line 12
[Tue May 12 13:30:52.046733 2015] [:error] [pid 4483] [client 127.0.0.1:46914] PHP Fatal error:  Call to undefined method App::underscore() in /var/www/html/dealer/Gateway/application/App.php on line 12
[Tue May 12 13:31:03.599287 2015] [:error] [pid 5001] [client 127.0.0.1:46915] PHP Fatal error:  Call to undefined method App::underscore() in /var/www/html/dealer/Gateway/application/App.php on line 12
[Tue May 12 13:31:04.084867 2015] [:error] [pid 4433] [client 127.0.0.1:46916] PHP Fatal error:  Call to undefined method App::underscore() in /var/www/html/dealer/Gateway/application/App.php on line 12
[Tue May 12 13:31:04.237260 2015] [:error] [pid 6370] [client 127.0.0.1:46917] PHP Fatal error:  Call to undefined method App::underscore() in /var/www/html/dealer/Gateway/application/App.php on line 12
[Tue May 12 13:31:04.398952 2015] [:error] [pid 1931] [client 127.0.0.1:46918] PHP Fatal error:  Call to undefined method App::underscore() in /var/www/html/dealer/Gateway/application/App.php on line 12
[Tue May 12 13:31:04.554004 2015] [:error] [pid 4309] [client 127.0.0.1:46919] PHP Fatal error:  Call to undefined method App::underscore() in /var/www/html/dealer/Gateway/application/App.php on line 12
[Tue May 12 13:31:39.179556 2015] [:error] [pid 4424] [client 127.0.0.1:46920] PHP Fatal error:  Access to undeclared static property: App::$_underscoreCache in /var/www/html/dealer/Gateway/application/App.php on line 43
[Tue May 12 13:31:55.245376 2015] [:error] [pid 5004] [client 127.0.0.1:46921] PHP Fatal error:  Call to undefined method App::registry() in /var/www/html/dealer/Gateway/application/App.php on line 20
[Tue May 12 13:31:56.887152 2015] [:error] [pid 5005] [client 127.0.0.1:46922] PHP Fatal error:  Call to undefined method App::registry() in /var/www/html/dealer/Gateway/application/App.php on line 20
[Tue May 12 13:31:57.090156 2015] [:error] [pid 4433] [client 127.0.0.1:46923] PHP Fatal error:  Call to undefined method App::registry() in /var/www/html/dealer/Gateway/application/App.php on line 20
[Tue May 12 13:32:10.009669 2015] [:error] [pid 5013] [client 127.0.0.1:46924] PHP Fatal error:  Call to undefined method App::registry() in /var/www/html/dealer/Gateway/application/App.php on line 25
